"","X2","X13","X36","X74","X98","X99","X108","X123","X125","X141","X146","X180","X191","X195","X256","X282","X323","X341","X390","X396","X456","X469","X497","X498","X503","X510","X519","X527","X561","X563","X575","X603","X628","X633","X668","X672","X688","X790","X837","X874","X892","X913","X944","X948","X981","X990","X994","X1005","X1033","X1061","X1071","X1083","X1119","X1123","X1147","X1156","X1185","X1191","X1198","X1217","X1221","X1223","X1256","X1258","X1270","X1282","X1291","X1298","X1309","X1352","X1423","X1476","X1492","X1572","X1578","X1581","X1584","X1621","X1623","X1646","X1658","X1665","X1677","X1680","X1682","X1744","X1791","X1812","X1819","X1825","X1831","X1854","X1882","X1892","X1952","X1955","X1970","X1987","X1999","X2039"
"GABPB1-AS1",-4.337429,0.40505517,-5.188158,-2.8588033,-6.599336,0.5468301,-2.727351,-2.1028953,-8.142132,-0.9459706,-6.044178,-4.402926,-5.089579,-5.2568684,-4.5744743,-1.5519468,7.304696,-0.92402035,-2.2989752,-1.0601707,-2.3617425,-2.2783713,-8.093364,-3.118998,0.94118613,-3.4149997,-2.1743464,-1.4579409,2.2465794,-4.0643463,-2.2229867,-6.8119946,-3.2127526,-1.8818309,-4.220619,-2.1781278,-3.7002678,-2.8911493,-5.682623,-2.2574801,-6.6167893,-5.897907,-2.7078645,-2.9379308,-2.261608,-3.0776162,-4.043267,-3.3752663,-4.990522,-3.885501,-3.2851086,-3.4818635,-2.0136418,-3.0447116,-3.4083533,-2.3044617,-1.4713056,-4.8759246,-0.35259673,-7.0483336,-5.371262,-3.9752412,-1.1045035,-3.1357348,-6.6211414,-2.07368,-2.4144046,-2.943927,-2.6605003,-5.0354733,-2.1141102,-3.2492728,-5.200909,-4.1457996,-5.3509097,-4.792543,-1.9180446,-3.441877,-5.7521586,-5.536848,-3.7598135,-6.935095,1.0918092,-4.073256,-0.8616396,-1.8882034,-4.986829,-2.0671616,-2.886378,-1.7369508,-3.1509874,-2.733884,-3.5321891,-2.0295863,-3.7729726,-3.2104218,-1.6940453,-0.9726514,-3.0184238,-1.5057367
"RP11-184E9.1",-2.7442722,-4.073026,-3.9901776,-3.186759,-6.2863226,-4.5219083,-0.97274894,-3.501992,-3.0084126,-3.426413,-2.873418,-3.5412877,-7.4744015,-2.7721946,1.6400752,-0.030178543,6.5525217,3.70277,-4.835142,-3.172229,-2.9781148,-0.8377892,2.0636635,-1.0562718,-6.0598903,3.3246565,-2.187745,2.9990518,-3.0314429,-6.6103764,-2.3650699,-5.8776727,-2.3828335,-2.9006722,-6.228125,-3.3938098,-4.1617517,-3.538786,-4.456588,-1.33286,-4.1913857,-4.2795963,-2.3915582,1.5370678,-3.3064167,-1.843544,6.664658,-3.1452281,-3.0262432,-1.6577955,-4.504121,-2.6119764,-3.6113584,-2.4194758,-5.437251,-4.810987,-2.8368623,-4.380121,-1.4713472,-2.8254354,-4.5925474,-6.8506527,-2.8425612,-3.21911,-3.8853126,-2.636695,-5.064901,-2.7578053,-1.6293987,-3.4612112,-2.9955213,-2.31589,-3.261717,-2.7649438,-2.9961286,-3.98301,3.9024537,-1.9415915,-4.7650995,-3.4405997,-3.513816,-7.555029,-1.0610039,-7.2841296,-1.6630908,-2.6047175,-3.4626873,-0.6314648,-6.217068,-3.1024098,-4.42973,-1.9694177,-4.2050805,-4.5482173,-2.1620803,-1.854569,1.4390974,-4.5268064,-4.0262012,-3.7900205
"DRAIC",-1.9794447,-1.9324293,-5.2428613,-1.4508623,-3.61744,-1.18194,-5.2858806,-3.9700122,-2.3611982,-1.0164915,-4.653852,-2.1626325,-6.628815,-2.6809006,-1.7159503,-2.1189082,4.3040786,-0.05857174,-3.8406918,-3.9731963,-3.9855819,-5.475923,-5.514203,-1.4033886,1.7134829,-2.167293,-1.7964846,-0.13365735,-3.4351385,-4.707097,0.35489658,-3.4590101,-0.5019016,-6.968096,-3.5223653,-2.5035083,-1.4734553,-2.6227088,-2.7665756,-3.4757068,-3.7852266,-4.8107376,-3.8985043,-3.9112296,-1.7363286,-4.0559764,0.93998533,-3.9405634,-3.0028162,-3.8074336,-2.2355537,-2.1264546,-1.4437315,-0.66963047,-1.4796195,-1.8897195,-4.164256,-1.2740909,-1.5195425,-3.6879175,-4.2549233,-5.335889,0.24783123,-0.78788793,-1.097525,-1.4303834,-3.8255262,-2.4251287,-2.2977557,-4.325071,-0.31329197,-4.1535234,-4.5053716,-3.2402759,-3.9180408,-4.4374723,0.6687978,-2.928657,-4.4971585,-5.785479,-1.4103413,-3.1254027,-3.1991904,-6.0112696,-0.32388428,-1.0153096,-0.42544147,-2.0812926,-3.0292988,-2.3884509,-3.661757,-2.0430727,-4.2275605,-3.183651,-2.5359342,-3.2501,0.08798001,-1.9462365,-4.258901,-4.1199064
"CASC8",-2.6550794,-3.6236746,-3.768921,-3.06873,-7.016964,-4.9692454,-1.6533893,-3.7140825,-2.7802465,-2.2526486,-1.0089195,-2.9245932,-8.44808,-2.7692406,2.2339144,0.43625337,7.078044,5.949821,-5.734396,-2.420534,-1.2642726,-1.3391335,2.8231997,-2.0995626,-7.3401084,3.516503,-2.8577127,-1.120501,-4.16387,-6.376982,-2.5096552,-6.4479027,-4.1174197,-4.400298,-6.5393057,-2.926836,-3.75747,-4.302789,-3.9362493,-3.6607034,-3.3736162,-5.2074895,-2.3121624,0.86484414,-4.090287,-1.0620614,5.5614614,-3.2872915,-1.9001472,-2.9242926,-4.8521295,-3.649024,-2.6757383,-2.9794638,-5.450946,-5.4496036,-4.347362,-4.820349,-2.4499094,-3.6409056,-4.7260346,-7.5340548,-4.0557365,-2.790174,-4.8713303,-2.9159338,-4.104425,-1.5371524,-1.4225014,-3.517372,-3.716984,-1.7125125,-2.4922805,-1.1312684,-4.6485324,-5.441847,0.35662925,-0.47170705,-4.853335,-3.3930519,-3.0507705,-6.782448,0.40872288,-6.026468,-2.4356112,-1.965243,-4.6325502,-0.21134865,-5.491815,-3.052626,-5.7763634,-1.3869514,-4.05384,-4.3862457,-1.9777782,-1.7403543,-0.5091485,-2.5791194,-3.367422,-3.9986324
"RP11-431M7.3",-3.6672387,-4.1785975,-4.208308,-3.1174614,-7.4231787,-4.8688216,-0.8575005,-4.0302205,-3.7087283,-3.2788467,-1.7882369,-3.5596457,-9.614871,-3.2787483,2.1002772,0.14590675,6.833899,5.428342,-5.9230337,-2.997195,-2.5692441,-1.3496695,2.0005543,-2.341664,-7.32938,4.152245,-3.2994688,-0.033183534,-4.0610065,-7.1078525,-3.1362176,-6.8795385,-4.1716995,-4.238608,-7.1369877,-3.375919,-4.9187484,-4.737689,-4.718647,-3.0528526,-4.3148813,-5.994916,-2.9033036,0.64079934,-4.3633475,-1.9151175,6.2082024,-3.7293367,-2.8596435,-2.9408312,-5.157607,-4.445062,-3.8798962,-2.993669,-5.7996798,-5.332148,-4.550336,-5.0918937,-2.0475929,-4.3308864,-5.403234,-8.630575,-3.7303762,-3.449334,-5.300474,-3.0304182,-5.107763,-2.1215274,-1.9580162,-3.9384835,-3.7795167,-2.5084302,-3.4507968,-1.4127021,-4.86169,-5.873218,1.9690377,-1.4868416,-5.7390842,-3.6908314,-3.7943347,-8.40565,-0.60368645,-7.6642246,-2.9478626,-2.7070994,-4.2119036,-0.88161325,-6.589411,-3.3587835,-5.687069,-2.156526,-5.276156,-5.1756067,-2.3086677,-2.5911305,-0.19112638,-3.500589,-3.7276447,-4.357354
"LRP4-AS1",-5.462081,1.3261319,-7.827316,-8.017683,-9.282199,3.272451,-8.596913,-3.9476626,-6.6269393,-1.8016025,-9.098164,-3.8250904,-3.9284263,-6.586542,-8.811489,-4.5611577,18.115742,4.568882,-7.9624634,-2.0251095,-3.078467,-2.2251954,-7.725829,-4.75897,5.351301,-6.3369284,-2.116263,2.0320818,7.1484833,-6.278213,-3.2572937,-6.6091795,-3.4341366,-1.3417017,-6.4705925,-2.8719912,-4.865212,-4.2904115,-7.4069605,-4.3569384,-8.798697,-5.138623,-2.8238723,-0.96965665,-4.0179076,-4.518346,-3.5137455,-4.7318354,-4.505978,-5.4979057,-2.3815498,-4.1900096,-2.211818,-2.4356465,-3.9088728,-0.8436137,0.055004653,-8.015076,-2.5284786,-3.6035407,-7.424304,-1.1150553,0.22918956,-6.205175,-8.893646,-1.8010696,-2.9574745,-5.046544,-2.511339,-5.004625,-2.0625803,-4.674705,-5.600028,-6.0850263,-8.498691,-6.198112,-2.1792474,-6.3210077,-3.418721,-7.9362025,-3.8496573,-10.361282,4.369776,-4.315587,-2.0668895,-2.7517962,-7.894191,-3.63521,-5.6295505,-2.6349328,-3.8186464,-2.4456592,-6.892461,-2.1553123,-5.995841,-3.2853482,-2.6465604,-1.7999457,-8.351842,-1.5960196
"LINC00926",-5.8174415,-4.664149,-5.8634253,-7.1696467,-0.8087791,-5.065534,10.410807,-4.9780855,-7.948371,-6.7440677,-6.4813643,-4.7356243,4.745986,-5.609145,-4.7807436,-3.9379327,-8.12691,-7.0852375,3.4787495,-4.3662686,0.6062403,5.378285,2.0803487,-4.9795036,-6.441618,-4.982038,-6.885397,7.567679,7.328774,0.7048684,0.12908363,1.7267702,14.041425,3.0220735,4.7267942,1.8020991,-5.104302,1.8170931,-5.180133,11.003759,0.42620674,-0.41525793,0.4216885,4.624207,0.8401611,-4.1204815,4.3996277,0.17186172,-0.8917301,5.742676,-7.0636816,-7.616963,9.912211,1.9859622,1.8741648,1.3851851,7.743675,8.633744,12.442646,-2.583071,-0.8777221,-2.0368297,6.7001624,-3.988191,-1.4005502,-0.54951066,2.861045,7.0549936,-4.991071,1.2944666,-3.902654,1.0954481,-0.8895839,-5.5890775,-8.341391,3.5670464,-4.408907,-2.7910137,4.0461173,-7.310662,-3.4543114,-9.423545,11.796085,-0.9862335,-6.962917,9.475535,-7.4905214,6.4044724,0.9667496,-7.9244623,8.255915,-3.9175434,-0.23821732,10.20829,-4.459469,0.030184034,9.435613,-3.97465,-5.59803,-4.152383
"CTC-338M12.9",-3.3261569,-1.527548,-7.0500617,-1.5682727,-5.709662,-2.1634603,-4.4317493,-5.14653,-3.0939786,-0.79030883,-6.9968843,-2.9522414,-7.806949,-3.650208,-2.851671,-3.2553284,6.281394,-0.0898522,-5.3565855,-4.7371454,-4.763089,-5.4528804,-6.534947,-2.5080688,1.6467494,-2.8641448,-2.76531,0.9660819,-2.6650758,-6.373634,0.16398111,-3.183554,0.68779594,-7.656242,-5.1389227,-3.7441971,-3.088679,-4.088829,-4.918248,-3.8049212,-3.9851663,-6.226979,-6.270394,-4.861688,-2.4289958,-5.6476936,1.5708662,-4.614916,-3.6971679,-3.440657,-2.6795678,-3.0839903,-1.3829081,0.084201574,-1.272368,-2.3751729,-4.151866,-1.4399374,-1.8282431,-3.9656086,-5.230995,-6.670564,-0.56281054,-1.2792312,-2.860918,-1.461305,-4.6718774,-2.707954,-3.3455393,-4.913711,-0.95726186,-4.7823167,-5.990833,-6.294597,-5.4375596,-5.130419,0.7742474,-3.5731764,-5.3425484,-8.190444,-2.4713817,-3.724144,-2.2118442,-7.9910617,-0.56079495,-1.0765907,-1.67342,-2.5183372,-4.1994147,-4.320816,-5.3496475,-2.8956203,-5.091423,-3.1991765,-3.5757442,-4.3445854,0.47957554,-2.014069,-4.5774736,-5.146324
"CTC-537E7.3",-3.1546874,-2.2630239,-6.940459,-1.0369873,-5.4156957,-3.0219705,-4.470162,-4.911624,-1.3825274,0.45946467,-6.2142754,-3.1198742,-10.58121,-3.1505468,-0.66682976,-2.8768742,6.0419436,1.538051,-5.841364,-4.1897407,-5.361929,-7.3313537,-5.8891177,-2.3139439,-0.78907275,-1.6006058,-2.764895,-0.15459247,-6.445486,-6.7106,-1.0163842,-4.222746,-2.0944104,-9.47645,-6.115159,-4.468827,-2.8877807,-4.3201995,-4.0407705,-5.2477236,-3.2742155,-6.4323044,-7.446719,-5.9504046,-4.174843,-4.7384577,2.0230062,-4.929599,-2.9150052,-4.3113565,-4.097648,-2.8728957,-3.3842916,-0.46097392,-1.0808153,-3.4373348,-6.047302,-1.7412018,-2.6432626,-5.1591554,-5.256577,-8.502178,-2.283193,-2.7874186,-2.6687615,-2.250515,-6.344876,-3.0377774,-3.6980495,-6.312098,-1.3776673,-4.524578,-5.6818724,-3.555176,-5.3107357,-5.897402,1.516846,-2.5772674,-6.038755,-6.918212,-2.920681,-3.2279377,-4.662781,-8.843706,-1.8017282,-1.7602118,-1.1888533,-2.7098703,-5.2804875,-5.4727936,-6.8357744,-3.101947,-5.712021,-4.7401586,-3.6137106,-4.312031,-0.40135202,-2.8297348,-4.4342446,-6.6046143
"FMN1",-1.9532982,-1.6410931,-1.5864668,-2.302289,-2.213802,-2.011947,2.184105,-2.6308992,-3.8040714,-1.3367192,-0.602751,-3.1052992,-1.715662,-2.9569476,0.94996995,-0.5658274,-2.451622,-2.2195117,0.38208148,-0.94256234,-0.4909987,-1.0720035,-1.3318557,-0.991828,-2.508855,-0.64778227,-1.045592,1.0699456,-2.4814274,-2.016383,-0.9558134,-3.4834921,-0.074205525,-1.8666044,0.97783595,1.4249245,-1.0811528,-0.07721804,-1.5402398,-0.8378889,-2.444867,-3.0415435,-1.528656,-0.31258762,-1.3451618,-1.335689,-0.13730173,-1.3265318,-1.8401625,-1.0098935,-3.0256648,-3.3271499,-1.5015877,-3.1707628,-0.44542792,-2.0347,-1.3794951,1.7481513,1.2867626,-2.4785926,-1.2748346,-4.522166,-0.10408358,-2.9612134,-2.925088,-1.414118,-1.5630639,-0.37607327,-2.0459082,-2.302677,-2.1999269,-0.8752842,-0.39296645,-2.3319798,-2.2634232,-1.1851134,-1.6037341,-1.4703525,-2.2702093,-0.49889794,-2.1902945,-3.0886922,-1.1464045,-2.6219285,-2.1991277,0.9405442,-1.7949464,-0.9549841,-1.7072313,-2.50622,-0.20177238,-1.1288939,-1.6617925,-0.9473371,-1.6616018,-0.40396643,1.0727984,-1.8434818,-1.4591842,-2.5418954
"CASC11",-8.722708,-6.2933536,-9.968733,-8.968201,13.383894,-8.670161,6.1867876,-8.367468,-12.526688,-4.911809,-5.736063,-6.5944276,12.659491,-9.274757,-4.407776,-6.3815293,-3.9850533,-9.4436865,10.883825,-7.2647943,8.411206,0.7372621,6.2986417,-5.8240833,-7.8250027,-6.789394,-8.025567,10.966282,3.9020958,6.932484,0.6412638,11.712649,3.3032424,4.814876,9.2832985,18.445293,-5.2342086,7.9459667,-8.387889,0.70093757,6.5774727,3.434732,6.5828366,12.351469,1.3313621,-4.6656046,10.366563,2.7289357,5.527451,-1.199064,-7.351776,-10.056741,0.48682135,1.8281825,6.1903877,-0.5053141,3.2135594,9.729881,3.3002005,9.025239,12.887336,2.1776977,3.5301971,-9.262504,0.5147014,7.3561497,4.7400126,17.454857,-10.477477,8.403667,-8.752036,5.2489223,8.318205,-8.181963,-9.951223,19.225348,-8.615398,-9.712759,12.012047,-6.0629425,-5.7210608,-15.177917,1.0007889,9.004555,-6.1026173,3.081328,-10.227098,10.342555,1.7402844,-7.929252,3.7481434,-5.9992795,1.2086428,9.469274,-6.1325846,7.3911266,12.42038,-7.3350253,-7.024699,-7.639451
"CTD-2353F22.1",-7.559004,-0.38843557,-7.4600563,-7.3443646,-6.3763266,-0.47640076,-0.76224345,-5.1310744,-8.586934,-3.1699865,-10.104343,-5.7135234,-0.13224548,-7.5084734,-7.566691,-5.795516,8.0475645,-0.70539004,-2.7901924,-4.026397,-0.4174251,0.8893842,-6.5889416,-5.4190235,-0.09499668,-6.158409,-3.761538,5.5508676,7.1420693,-3.8049626,-1.4128,-4.040041,1.7996371,0.5772616,-3.168789,-1.863966,-6.16441,-0.8355563,-8.608056,2.8536243,-6.3498464,-2.985784,-1.923862,1.2590584,-1.1811895,-5.9354205,-0.8330673,-2.987355,-2.7881591,-1.7186584,-6.53268,-5.1316595,2.8765593,-0.91437584,-0.8409966,0.04184307,3.214506,-3.5258293,3.0751529,-4.649578,-5.2876706,-2.9901311,2.2696912,-5.7258825,-8.258234,0.36889035,-0.5779106,-1.183027,-4.3210325,-3.596925,-3.788043,-3.274904,-4.7228627,-6.2566566,-8.832855,-1.8010411,-3.587869,-4.5371914,-2.4292297,-6.8238616,-4.710584,-10.539436,6.761287,-3.539544,-3.7988348,1.4099888,-8.527847,-1.1607233,-3.339885,-4.048226,0.49244067,-3.3194945,-4.3094435,3.5651946,-5.8485117,-1.7757739,1.6439264,-2.2668965,-7.2259774,-2.463872
"RP11-1079K10.2",-3.865562,-0.910574,-7.121808,-1.412736,-6.6109123,-3.8567681,-4.826917,-5.785696,-0.05417476,2.523136,-6.440899,-2.9694846,-11.040661,-4.60333,-1.3739378,-3.836828,8.415382,1.8870388,-7.624256,-4.956847,-5.319567,-8.33248,-5.9898853,-2.0348864,-1.6058854,-3.477836,-1.9024452,-2.0603578,-7.115213,-6.818483,-2.5163834,-5.2292027,-1.6245116,-10.321286,-7.5278797,-4.699188,-3.7423499,-5.491434,-5.2643075,-5.6870246,-3.3699353,-6.995022,-8.325465,-5.7854085,-5.6588516,-6.360097,-0.054144967,-5.0352993,-2.9094698,-3.7926702,-4.160464,-4.491058,-2.544124,-1.991293,0.5950947,-3.6445212,-6.6746106,-2.77599,-4.3789444,-4.6966925,-6.2488437,-8.74859,-3.2595587,-3.8161829,-3.2178962,-3.1013634,-7.298377,-4.32553,-3.8622065,-7.5219107,-1.8476169,-4.957684,-6.36014,-5.479778,-4.8128853,-5.056192,0.2520386,-3.6503131,-6.8706136,-6.8438497,-3.1511426,-2.451342,-5.065097,-10.046047,-3.2363572,-2.4495547,-2.2164643,-3.7064688,-5.1316032,-5.5069647,-8.237987,-4.5503554,-5.129368,-4.54033,-3.3426867,-4.042372,-1.9249878,-2.0491993,-5.9616585,-7.381678
"CTD-2245E15.3",-5.527078,-5.198153,-7.7065916,-6.3277135,-3.4314845,-6.281727,11.557169,-5.159898,-7.5375004,-7.5582232,-7.6522923,-5.5030956,1.7528582,-5.4592657,-5.235296,-4.157135,-8.927774,-6.769273,0.25155863,-5.2908173,-1.0273272,4.8000016,-0.2651495,-4.239922,-5.294413,-4.938311,-6.609497,7.773824,6.1087337,-3.725901,0.8297517,1.659396,15.913139,0.9053857,2.4221792,-3.3120043,-5.2649994,1.052006,-6.159706,11.884144,0.45028105,-2.7041118,-2.920376,1.9130536,0.6976043,-3.78898,6.3002405,0.34428257,-3.2651064,6.1517344,-6.265249,-6.413187,11.150601,2.8086102,0.63499403,1.5010024,6.3029366,9.369902,12.170979,-3.4410136,-3.1146507,-5.7260914,7.1314893,-3.136865,-0.4929269,-0.8734389,1.9073533,5.4118066,-4.456227,-0.8051601,-3.6796763,-0.21045053,-3.1399672,-8.091909,-8.326512,3.1036785,-2.828179,-3.4355872,2.2726452,-8.597521,-4.3640947,-8.308077,11.622319,-5.3659706,-5.6162105,8.676823,-6.5283823,6.3146462,-0.14554161,-8.9415245,5.675066,-3.670473,-1.8947325,9.513683,-5.264748,-2.1470919,8.584689,-3.684517,-6.8637967,-4.91418
"IGHV1-67",-6.40706,-4.3757553,-7.9636874,-6.500318,-0.4359665,-5.369821,8.77903,-5.874624,-8.928283,-8.827389,-7.2733765,-4.7472515,7.598236,-7.6603107,-5.473425,-4.683766,-6.7946334,-6.9020824,1.5583299,-6.8207884,2.0289445,5.402744,3.3968613,-5.458548,-6.343508,-3.6321917,-5.779958,14.127706,9.964546,0.3538263,1.013502,4.9314184,16.525892,6.829263,6.2865057,4.2854156,-5.94821,1.5336643,-7.0730495,12.2634945,1.5352701,-0.5250578,0.43159586,8.769062,1.1187019,-4.8630123,10.118391,0.6756826,1.2053485,5.1700935,-6.767345,-5.192258,12.008521,3.1197891,1.6750635,0.32477963,9.680527,8.47858,11.886766,1.8005801,-0.5684481,-1.5768694,4.923335,-3.4026475,0.9121121,3.8277807,2.9486442,8.257374,-4.8611846,4.9746184,-4.6910996,0.39890337,0.11307683,-8.073702,-7.099554,6.4041643,-4.4284306,-5.360814,5.8321548,-8.551128,-2.60686,-10.720404,13.165701,-1.1165096,-4.7624984,7.9983344,-6.872452,7.9329777,-0.32432565,-6.758719,6.937668,-4.232103,-0.19846511,9.241057,-5.4567604,1.1887469,12.944594,-3.9559937,-6.401118,-4.4988985
"HOXA10",-1.5346956,-1.5073673,-1.39948,-1.9304422,-2.59296,-3.6862142,2.4400635,-3.2308667,-3.3693826,-0.8380678,-0.1713904,-2.7596529,-2.3457267,-3.0516531,1.321831,-0.4389345,-1.0817615,-0.23866387,-1.2504541,-1.248447,0.18542232,-0.873586,-0.15823106,-1.742214,-4.442045,-0.53700376,-1.2334497,1.0708284,-2.7746348,-3.0498896,-1.3160566,-3.6986678,0.005929463,-3.489587,-0.433809,0.21193318,-1.0136967,-0.8301355,-1.8664898,-0.43403092,-1.96811,-3.8310797,-1.9904176,0.5160626,-1.9165745,-1.5771286,1.3652085,-1.496574,-2.0327501,0.037324864,-3.9378276,-2.9771547,-0.13723014,-2.6756976,-0.5804081,-3.1629114,-1.1717196,0.6338746,0.8276139,-1.3975755,-1.8121908,-5.903485,-0.37720308,-2.1193416,-3.1840107,-1.0351495,-2.4005442,0.32004085,-1.2689106,-2.0069482,-2.8443425,-0.3622398,-0.47451472,-2.2459517,-3.461122,-0.2559457,-2.690432,-0.8944261,-2.8513198,-0.6749,-2.7680223,-2.7817454,0.20978954,-3.444563,-2.4125042,0.20510262,-2.8174903,-0.22165668,-1.5126238,-3.4783723,-1.9640527,-1.3178684,-1.0410328,-1.076514,-1.848077,-0.08176043,0.35700873,-1.1416926,-2.128692,-3.491079
"AL928768.3",-5.285007,-3.4359982,-6.3320327,-5.9996686,-0.9590227,-5.0288405,9.40944,-4.5367928,-7.8830047,-6.8659253,-6.5345306,-4.648401,6.203145,-6.4196672,-4.6260333,-3.9946735,-7.1868343,-7.0908394,2.8567283,-5.0465326,1.3798002,5.4338136,1.732852,-4.393365,-5.5760508,-3.9619017,-5.794701,10.318937,7.7882934,0.53648394,0.9003391,3.5533483,14.427055,4.677365,4.466507,2.4968386,-4.958035,1.8541515,-6.1658144,11.16437,1.6608375,-0.1917447,0.5460699,6.5694804,1.6525269,-4.813509,6.9788117,0.36545265,0.56445205,5.1540694,-6.2204256,-5.2901998,10.181301,2.8792624,1.385966,0.81176776,7.6807833,7.93317,11.229927,-0.7987337,-0.3104516,-1.5235153,4.999718,-3.1611784,-0.0013120677,2.5286558,3.350543,7.522748,-4.934535,3.1811855,-3.7440045,0.80212086,-0.31538764,-6.828507,-6.6674147,5.035184,-4.187154,-3.6938531,4.24496,-7.185077,-2.5386696,-9.260554,11.6143465,-0.71181715,-5.1465855,7.844011,-6.817895,6.9093757,0.87732345,-6.7960677,6.8530054,-4.016174,0.48288244,8.831349,-4.7326374,0.53392243,10.1644125,-3.2767935,-5.3718243,-4.0183706
"RP11-51J9.4",-7.1305165,-5.328938,-8.308681,-7.2035327,10.161147,-7.634429,5.952041,-7.04924,-9.951197,-3.968652,-5.13803,-6.181414,10.465156,-8.26072,-3.3606634,-5.2537293,-4.386519,-7.273162,8.275032,-6.9451127,6.5004663,0.682813,5.1671996,-4.9629054,-6.9068937,-4.3712397,-5.628751,11.179373,2.5230799,4.485587,0.39357582,8.931345,3.7421577,4.1980386,7.4437766,14.121488,-3.7851007,6.698452,-6.503088,1.4819753,4.5454454,1.7862142,4.6749306,10.293549,1.2298921,-4.494451,9.755347,2.0384061,4.2096543,-0.0003141579,-5.987265,-7.693566,0.71532184,0.7783573,4.8769894,-0.62173116,2.354648,8.486573,4.1263294,7.4759164,9.689051,-0.00575353,2.9949067,-7.579598,0.48228532,6.4281945,3.2171354,13.497497,-7.947442,6.905937,-7.2035055,3.1320057,6.966491,-6.8706746,-7.746455,15.422112,-6.2446985,-7.7615867,9.028427,-4.4874005,-5.403871,-12.736882,0.69420886,6.325901,-4.4291487,2.273591,-8.165039,7.6726203,0.64774644,-6.5015435,2.6280167,-5.2763734,1.1105206,7.347785,-4.5341125,6.733814,10.938415,-6.424253,-5.2107315,-6.1016765
"IGLV1-41",-6.769089,-6.00228,-8.259569,-9.408804,-2.8945224,-5.770254,15.367947,-4.752284,-9.299346,-9.503139,-8.229427,-6.0071464,5.3022876,-6.454442,-6.734612,-5.076975,-10.919302,-7.18859,1.564596,-4.2367935,-2.0101216,8.838389,1.7391014,-5.700662,-6.2144527,-7.682749,-8.314688,8.607654,10.038956,-2.644454,-0.1860412,1.6810482,19.932188,3.7776086,2.7482536,-4.6078205,-6.4034433,1.552816,-5.7776814,15.408722,1.4003326,-1.6868778,-1.7425424,3.6697457,0.7728704,-3.6040466,5.1592593,2.622584,-3.1427763,9.7462845,-6.910065,-8.407405,15.454795,3.2428803,-0.40320504,3.0209424,9.664563,11.443188,16.113083,-4.2825804,-4.0524955,-3.9848185,9.191347,-5.229521,-0.49708492,-1.4321915,1.9693063,7.7181425,-4.505443,0.37990353,-3.955723,1.7338717,-3.6797478,-7.400267,-10.283108,4.15981,-3.0021214,-3.5784693,5.1168575,-9.694745,-4.7938623,-11.796917,16.743422,-4.433897,-7.5316772,11.250894,-9.038686,8.409646,0.5585839,-9.698941,9.876394,-3.3515925,-2.3522067,13.498111,-6.011769,-1.9033031,9.681184,-3.8994036,-8.332886,-5.3038607
"FER1L6-AS2",-1.3430524,0.050331462,-3.970636,-3.7903047,-6.3849616,-2.7395546,-3.4844658,-1.6512356,-6.5239377,-0.94219494,-2.4898353,-3.8350656,-7.066583,-6.1500463,-0.8135975,3.999553,10.879895,-5.8332543,-1.691611,-2.7532287,-1.8173854,-3.8851695,-4.536918,-2.4294093,-1.2183528,-3.2584624,-2.5292199,-5.6301546,-3.3335142,-4.3924727,-2.5315714,-7.2851205,-5.2459354,-1.8686193,-6.316755,-5.3968096,-1.9275578,-3.5177932,-8.088724,-4.1064224,-4.5114865,-5.352506,-0.61494595,-2.7226887,-1.4033347,-4.028826,-2.578136,-3.0624216,-4.9943385,-1.522579,-4.615719,2.2481441,-4.7646594,-4.0207124,-9.174036,-4.3993845,-7.282171,-5.7743483,-2.504275,-12.291078,-4.5063133,-4.111522,-5.929752,-2.4770656,-5.3058414,-3.6406407,-2.072857,-3.7467854,-3.9394612,-6.0833325,-3.8200526,-3.7420912,-5.006494,-5.9474235,-3.3771617,-4.768343,-0.360102,-3.5893605,-5.033925,-5.7442865,-3.54733,-4.4643426,-3.010184,0.20794162,1.2748041,-4.9478903,-4.5563765,0.68095124,-5.019421,0.06704826,-5.17266,-2.2147508,-3.3758707,-3.603867,-4.1372275,-1.7668872,-2.805003,-3.6041172,-5.5225697,-2.7196548
